Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,ChanceOfRain,BaseDemand,SignBenefit,DemandMultiplier,AdjUnits,CostPerGlass,CostPerSign,Income,Expenses
7061,Sunny,0,6,25,0,-2.15,-14004.310000000036,False,True,False,0.1,0,54.0,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,2.15
7062,Cloudy,11,2,118,28,-3.12,-14007.430000000037,False,False,False,0.7,30,24.793388429752067,0.6321205588285577,1.1424843911799902,28,5,0.15,3.08,6.2
7063,Sunny,12,0,21,20,1.3499999999999999,-14006.080000000036,False,False,False,1.0,0,20.833333333333332,0.0,1.0,20,5,0.15,2.4,1.05
7064,Sunny,2,7,29,29,-1.92,-14008.000000000036,False,False,False,1.0,0,49.2,0.9698026165776815,1.9698026165776814,96,5,0.15,0.58,2.5
7065,Sunny,7,0,134,0,-6.7,-14014.700000000037,False,True,False,0.1,0,37.2,0.0,0.1,0,5,0.15,0.0,6.7
7066,Hot,4,5,30,30,-1.05,-14015.750000000036,False,False,False,2.0,0,44.4,0.9179150013761012,3.8358300027522025,170,5,0.15,1.2,2.25
7067,Sunny,7,7,124,73,-2.1399999999999997,-14017.890000000036,False,False,False,1.0,0,37.2,0.9698026165776815,1.9698026165776814,73,5,0.15,5.11,7.25
7068,Sunny,13,5,64,34,0.46999999999999975,-14017.420000000036,False,False,True,1.0,0,17.75147928994083,0.9179150013761012,1.9179150013761013,34,5,0.15,4.42,3.95
7069,Cloudy,10,1,134,29,-3.9500000000000006,-14021.370000000037,False,False,False,0.7,30,30.0,0.3934693402873666,0.9754285382011565,29,5,0.15,2.9,6.8500000000000005
7070,Sunny,9,2,83,52,0.22999999999999954,-14021.140000000038,False,False,False,1.0,0,32.4,0.6321205588285577,1.6321205588285577,52,5,0.15,4.68,4.45
7071,Sunny,0,5,96,96,-5.55,-14026.690000000037,False,False,False,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,5.55
7072,Sunny,11,7,138,48,-2.67,-14029.360000000037,False,False,True,1.0,0,24.793388429752067,0.9698026165776815,1.9698026165776814,48,5,0.15,5.28,7.95
7073,Hot,3,0,38,38,-0.76,-14030.120000000037,False,False,False,2.0,0,46.8,0.0,2.0,93,5,0.15,1.14,1.9
7074,Sunny,10,0,66,30,-0.2999999999999998,-14030.420000000036,False,False,False,1.0,0,30.0,0.0,1.0,30,5,0.15,3.0,3.3
7075,Cloudy,2,7,72,67,-3.3100000000000005,-14033.730000000036,False,False,False,0.7,30,49.2,0.9698026165776815,1.3788618316043768,67,5,0.15,1.34,4.65
7076,Sunny,13,6,2,2,-0.7399999999999999,-14034.470000000036,False,True,True,0.1,0,17.75147928994083,0.950212931632136,0.1950212931632136,2,5,0.15,0.26,0.9999999999999999
7077,Cloudy,0,9,66,0,-4.6499999999999995,-14039.120000000035,True,False,False,0.7,30,54.0,0.9888910034617577,1.3922237024232302,0,5,0.15,0.0,4.6499999999999995
7078,Hot,2,5,33,33,-1.7399999999999998,-14040.860000000035,False,False,False,2.0,0,49.2,0.9179150013761012,3.8358300027522025,188,5,0.15,0.66,2.4
7079,Hot,9,1,38,38,1.37,-14039.490000000034,False,False,False,2.0,0,32.4,0.3934693402873666,2.786938680574733,90,5,0.15,3.42,2.05
7080,Sunny,4,3,17,17,-0.6199999999999998,-14040.110000000035,False,False,False,1.0,0,44.4,0.7768698398515702,1.77686983985157,78,5,0.15,0.68,1.2999999999999998
7081,Hot,12,6,124,81,2.620000000000001,-14037.490000000034,False,False,False,2.0,0,20.833333333333332,0.950212931632136,3.900425863264272,81,5,0.15,9.72,7.1
7082,Sunny,0,9,135,107,-8.1,-14045.590000000035,False,False,False,1.0,0,54.0,0.9888910034617577,1.9888910034617577,107,5,0.15,0.0,8.1
7083,Sunny,7,4,9,9,-0.42000000000000004,-14046.010000000035,False,False,False,1.0,0,37.2,0.8646647167633873,1.8646647167633872,69,5,0.15,0.63,1.05
7084,Sunny,7,2,123,60,-2.25,-14048.260000000035,False,False,False,1.0,0,37.2,0.6321205588285577,1.6321205588285577,60,5,0.15,4.2,6.45
7085,Cloudy,9,0,52,9,-1.79,-14050.050000000036,False,False,False,0.30000000000000004,70,32.4,0.0,0.30000000000000004,9,5,0.15,0.81,2.6
7086,Cloudy,3,6,88,0,-5.300000000000001,-14055.350000000035,True,False,False,0.4,60,46.8,0.950212931632136,0.7800851726528544,0,5,0.15,0.0,5.300000000000001
7087,Hot,11,0,120,49,-0.6100000000000003,-14055.960000000036,False,False,False,2.0,0,24.793388429752067,0.0,2.0,49,5,0.15,5.39,6.0
7088,Sunny,8,5,135,0,-7.5,-14063.460000000036,False,True,False,0.1,0,34.8,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,7.5
7089,Sunny,0,3,39,39,-2.4,-14065.860000000035,False,False,True,1.0,0,54.0,0.7768698398515702,1.77686983985157,95,5,0.15,0.0,2.4
7090,Cloudy,8,0,47,0,-2.35,-14068.210000000036,True,False,False,0.6,40,34.8,0.0,0.6,0,5,0.15,0.0,2.35
7091,Sunny,2,9,115,97,-5.16,-14073.370000000035,False,False,False,1.0,0,49.2,0.9888910034617577,1.9888910034617577,97,5,0.15,1.94,7.1
7092,Sunny,9,5,46,0,-3.05,-14076.420000000035,False,True,False,0.1,0,32.4,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,3.05
7093,Sunny,4,9,68,68,-2.03,-14078.450000000035,False,False,True,1.0,0,44.4,0.9888910034617577,1.9888910034617577,88,5,0.15,2.72,4.75
7094,Cloudy,11,1,133,13,-5.370000000000001,-14083.820000000036,False,False,False,0.4,60,24.793388429752067,0.3934693402873666,0.5573877361149466,13,5,0.15,1.43,6.800000000000001
7095,Sunny,10,0,60,30,0.0,-14083.820000000036,False,False,False,1.0,0,30.0,0.0,1.0,30,5,0.15,3.0,3.0
7096,Hot,12,1,79,58,2.8599999999999994,-14080.960000000036,False,False,False,2.0,0,20.833333333333332,0.3934693402873666,2.786938680574733,58,5,0.15,6.96,4.1000000000000005
7097,Sunny,9,6,148,63,-2.630000000000001,-14083.590000000035,False,False,False,1.0,0,32.4,0.950212931632136,1.950212931632136,63,5,0.15,5.67,8.3
7098,Sunny,2,8,30,30,-2.1,-14085.690000000035,False,False,True,1.0,0,49.2,0.9816843611112658,1.9816843611112658,97,5,0.15,0.6,2.7
7099,Sunny,3,7,108,0,-6.45,-14092.140000000036,False,True,False,0.1,0,46.8,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,6.45
7100,Sunny,8,4,122,64,-1.5799999999999992,-14093.720000000036,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,5.12,6.699999999999999
7101,Sunny,8,8,5,0,-1.45,-14095.170000000036,False,True,False,0.1,0,34.8,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,1.45
7102,Hot,2,5,130,130,-4.65,-14099.820000000036,False,False,False,2.0,0,49.2,0.9179150013761012,3.8358300027522025,188,5,0.15,2.6,7.25
7103,Sunny,8,9,93,69,-0.4800000000000004,-14100.300000000036,False,False,False,1.0,0,34.8,0.9888910034617577,1.9888910034617577,69,5,0.15,5.52,6.0
7104,Sunny,8,6,76,67,0.660000000000001,-14099.640000000036,False,False,False,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,5.36,4.699999999999999
7105,Cloudy,8,3,55,24,-1.2800000000000002,-14100.920000000036,False,False,False,0.4,60,34.8,0.7768698398515702,0.7107479359406281,24,5,0.15,1.92,3.2
7106,Sunny,12,8,22,22,0.3400000000000003,-14100.580000000036,False,False,False,1.0,0,20.833333333333332,0.9816843611112658,1.9816843611112658,41,5,0.15,2.64,2.3
7107,Sunny,5,4,141,78,-3.7499999999999996,-14104.330000000036,False,False,False,1.0,0,42.0,0.8646647167633873,1.8646647167633872,78,5,0.15,3.9,7.6499999999999995
7108,Sunny,2,3,127,87,-5.06,-14109.390000000036,False,False,False,1.0,0,49.2,0.7768698398515702,1.77686983985157,87,5,0.15,1.74,6.8
7109,Sunny,9,0,133,32,-3.7700000000000005,-14113.160000000036,False,False,False,1.0,0,32.4,0.0,1.0,32,5,0.15,2.88,6.65
7110,Sunny,4,9,81,81,-2.1599999999999993,-14115.320000000036,False,False,True,1.0,0,44.4,0.9888910034617577,1.9888910034617577,88,5,0.15,3.24,5.3999999999999995
7111,Sunny,10,6,15,0,-1.65,-14116.970000000036,False,True,False,0.1,0,30.0,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,1.65
7112,Sunny,2,5,5,0,-1.0,-14117.970000000036,False,True,False,0.1,0,49.2,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,1.0
7113,Sunny,4,7,136,87,-4.369999999999999,-14122.340000000037,False,False,False,1.0,0,44.4,0.9698026165776815,1.9698026165776814,87,5,0.15,3.48,7.85
7114,Cloudy,8,0,27,10,-0.55,-14122.890000000036,False,False,False,0.30000000000000004,70,34.8,0.0,0.30000000000000004,10,5,0.15,0.8,1.35
7115,Sunny,8,5,64,64,1.17,-14121.720000000036,False,False,False,1.0,0,34.8,0.9179150013761012,1.9179150013761013,66,5,0.15,5.12,3.95
7116,Sunny,1,4,117,0,-6.449999999999999,-14128.170000000036,False,True,False,0.1,0,51.6,0.8646647167633873,0.18646647167633873,0,5,0.15,0.0,6.449999999999999
7117,Sunny,1,8,146,102,-7.48,-14135.650000000036,False,False,False,1.0,0,51.6,0.9816843611112658,1.9816843611112658,102,5,0.15,1.02,8.5
7118,Sunny,8,3,114,61,-1.2700000000000005,-14136.920000000036,False,False,False,1.0,0,34.8,0.7768698398515702,1.77686983985157,61,5,0.15,4.88,6.15
7119,Sunny,1,0,53,51,-2.1399999999999997,-14139.060000000036,False,False,False,1.0,0,51.6,0.0,1.0,51,5,0.15,0.51,2.65
7120,Sunny,9,1,113,45,-1.7500000000000009,-14140.810000000036,False,False,True,1.0,0,32.4,0.3934693402873666,1.3934693402873666,45,5,0.15,4.05,5.800000000000001
7121,Hot,1,5,24,24,-1.71,-14142.520000000035,False,False,False,2.0,0,51.6,0.9179150013761012,3.8358300027522025,197,5,0.15,0.24,1.95
7122,Cloudy,9,9,32,0,-2.95,-14145.470000000036,True,False,False,0.6,40,32.4,0.9888910034617577,1.1933346020770546,0,5,0.15,0.0,2.95
7123,Hot,7,4,120,120,1.8000000000000007,-14143.670000000036,False,False,False,2.0,0,37.2,0.8646647167633873,3.7293294335267744,138,5,0.15,8.4,6.6
7124,Hot,4,5,96,96,-1.71,-14145.380000000036,False,False,False,2.0,0,44.4,0.9179150013761012,3.8358300027522025,170,5,0.15,3.84,5.55
7125,Sunny,9,6,44,44,0.8599999999999999,-14144.520000000035,False,False,False,1.0,0,32.4,0.950212931632136,1.950212931632136,63,5,0.15,3.96,3.1
7126,Sunny,8,4,109,64,-0.9299999999999997,-14145.450000000035,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,5.12,6.05
7127,Sunny,0,4,136,100,-7.3999999999999995,-14152.850000000035,False,False,False,1.0,0,54.0,0.8646647167633873,1.8646647167633872,100,5,0.15,0.0,7.3999999999999995
7128,Sunny,1,3,80,80,-3.6500000000000004,-14156.500000000035,False,False,True,1.0,0,51.6,0.7768698398515702,1.77686983985157,91,5,0.15,0.8,4.45
7129,Sunny,10,9,73,59,0.9000000000000004,-14155.600000000035,False,False,True,1.0,0,30.0,0.9888910034617577,1.9888910034617577,59,5,0.15,5.9,5.0
7130,Cloudy,11,8,28,24,0.04000000000000048,-14155.560000000034,False,False,False,0.5,50,24.793388429752067,0.9816843611112658,0.9908421805556329,24,5,0.15,2.64,2.5999999999999996
7131,Cloudy,5,3,70,37,-2.1,-14157.660000000034,False,False,False,0.5,50,42.0,0.7768698398515702,0.888434919925785,37,5,0.15,1.85,3.95
7132,Sunny,11,9,13,13,-0.5700000000000001,-14158.230000000034,False,False,False,1.0,0,24.793388429752067,0.9888910034617577,1.9888910034617577,49,5,0.15,1.43,2.0
7133,Sunny,0,4,56,56,-3.4,-14161.630000000034,False,True,True,0.1,0,54.0,0.8646647167633873,0.18646647167633873,56,5,0.15,0.0,3.4
7134,Sunny,7,1,115,51,-2.3300000000000005,-14163.960000000034,False,False,False,1.0,0,37.2,0.3934693402873666,1.3934693402873666,51,5,0.15,3.57,5.9
7135,Cloudy,11,8,1,1,-1.14,-14165.100000000033,False,False,False,0.30000000000000004,70,24.793388429752067,0.9816843611112658,0.5945053083333798,14,5,0.15,0.11,1.25
7136,Sunny,6,8,37,0,-3.05,-14168.150000000032,False,True,False,0.1,0,39.6,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,3.05
7137,Hot,5,4,65,65,-0.6000000000000001,-14168.750000000033,False,False,False,2.0,0,42.0,0.8646647167633873,3.7293294335267744,156,5,0.15,3.25,3.85
7138,Cloudy,1,9,75,0,-5.1,-14173.850000000033,True,False,False,0.4,60,51.6,0.9888910034617577,0.7955564013847032,0,5,0.15,0.0,5.1
7139,Sunny,7,3,2,2,-0.4099999999999999,-14174.260000000033,False,False,False,1.0,0,37.2,0.7768698398515702,1.77686983985157,66,5,0.15,0.14,0.5499999999999999
7140,Sunny,4,7,141,87,-4.619999999999999,-14178.880000000034,False,False,True,1.0,0,44.4,0.9698026165776815,1.9698026165776814,87,5,0.15,3.48,8.1
7141,Sunny,0,4,110,100,-6.1,-14184.980000000034,False,False,False,1.0,0,54.0,0.8646647167633873,1.8646647167633872,100,5,0.15,0.0,6.1
7142,Sunny,2,0,145,49,-6.27,-14191.250000000035,False,False,True,1.0,0,49.2,0.0,1.0,49,5,0.15,0.98,7.25
7143,Cloudy,2,8,125,48,-6.49,-14197.740000000034,False,False,False,0.5,50,49.2,0.9816843611112658,0.9908421805556329,48,5,0.15,0.96,7.45
7144,Cloudy,7,8,37,37,-0.45999999999999996,-14198.200000000033,False,False,False,0.7,30,37.2,0.9816843611112658,1.387179052777886,51,5,0.15,2.59,3.05
7145,Sunny,12,3,47,37,1.6400000000000006,-14196.560000000034,False,False,False,1.0,0,20.833333333333332,0.7768698398515702,1.77686983985157,37,5,0.15,4.44,2.8
7146,Sunny,8,1,63,48,0.54,-14196.020000000033,False,False,False,1.0,0,34.8,0.3934693402873666,1.3934693402873666,48,5,0.15,3.84,3.3
7147,Sunny,1,8,67,67,-3.88,-14199.900000000032,False,False,False,1.0,0,51.6,0.9816843611112658,1.9816843611112658,102,5,0.15,0.67,4.55
7148,Hot,12,5,134,79,2.0300000000000002,-14197.870000000032,False,False,False,2.0,0,20.833333333333332,0.9179150013761012,3.8358300027522025,79,5,0.15,9.48,7.45
7149,Cloudy,13,2,102,8,-4.359999999999999,-14202.230000000032,False,False,False,0.30000000000000004,70,17.75147928994083,0.6321205588285577,0.4896361676485674,8,5,0.15,1.04,5.3999999999999995
7150,Sunny,2,3,48,48,-1.8899999999999997,-14204.120000000032,False,False,False,1.0,0,49.2,0.7768698398515702,1.77686983985157,87,5,0.15,0.96,2.8499999999999996
7151,Sunny,8,6,101,0,-5.949999999999999,-14210.070000000032,False,True,False,0.1,0,34.8,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,5.949999999999999
7152,Sunny,4,5,36,36,-1.1099999999999999,-14211.180000000033,False,False,False,1.0,0,44.4,0.9179150013761012,1.9179150013761013,85,5,0.15,1.44,2.55
7153,Sunny,5,8,100,83,-2.05,-14213.230000000032,False,False,False,1.0,0,42.0,0.9816843611112658,1.9816843611112658,83,5,0.15,4.15,6.2
7154,Hot,13,0,147,35,-2.8,-14216.030000000032,False,False,False,2.0,0,17.75147928994083,0.0,2.0,35,5,0.15,4.55,7.35
7155,Sunny,12,6,77,40,0.04999999999999982,-14215.980000000032,False,False,False,1.0,0,20.833333333333332,0.950212931632136,1.950212931632136,40,5,0.15,4.8,4.75
7156,Sunny,4,2,60,60,-0.8999999999999999,-14216.880000000032,False,False,False,1.0,0,44.4,0.6321205588285577,1.6321205588285577,72,5,0.15,2.4,3.3
7157,Sunny,0,8,128,107,-7.6000000000000005,-14224.480000000032,False,False,False,1.0,0,54.0,0.9816843611112658,1.9816843611112658,107,5,0.15,0.0,7.6000000000000005
7158,Sunny,12,8,99,41,-1.2300000000000004,-14225.710000000032,False,False,False,1.0,0,20.833333333333332,0.9816843611112658,1.9816843611112658,41,5,0.15,4.92,6.15
7159,Sunny,8,0,34,34,1.0200000000000002,-14224.690000000031,False,False,False,1.0,0,34.8,0.0,1.0,34,5,0.15,2.72,1.7
7160,Sunny,5,2,62,62,-0.2999999999999998,-14224.99000000003,False,False,True,1.0,0,42.0,0.6321205588285577,1.6321205588285577,68,5,0.15,3.1,3.4
7161,Sunny,8,9,105,105,1.8000000000000007,-14223.190000000031,False,True,True,0.1,0,34.8,0.9888910034617577,0.1988891003461758,105,5,0.15,8.4,6.6
7162,Hot,4,4,83,83,-1.4300000000000002,-14224.620000000032,False,False,False,2.0,0,44.4,0.8646647167633873,3.7293294335267744,165,5,0.15,3.32,4.75
7163,Sunny,2,8,112,0,-6.8,-14231.420000000031,False,True,False,0.1,0,49.2,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,6.8
7164,Sunny,12,1,140,29,-3.6700000000000004,-14235.090000000031,False,False,False,1.0,0,20.833333333333332,0.3934693402873666,1.3934693402873666,29,5,0.15,3.48,7.15
7165,Sunny,7,9,148,73,-3.6399999999999997,-14238.73000000003,False,False,False,1.0,0,37.2,0.9888910034617577,1.9888910034617577,73,5,0.15,5.11,8.75
7166,Cloudy,6,2,101,38,-3.07,-14241.80000000003,False,False,False,0.6,40,39.6,0.6321205588285577,0.9792723352971345,38,5,0.15,2.28,5.35
7167,Sunny,5,9,18,18,-1.35,-14243.15000000003,False,True,True,0.1,0,42.0,0.9888910034617577,0.1988891003461758,18,5,0.15,0.9,2.25
7168,Sunny,1,2,97,84,-4.31,-14247.46000000003,False,False,False,1.0,0,51.6,0.6321205588285577,1.6321205588285577,84,5,0.15,0.84,5.1499999999999995
7169,Hot,0,5,78,78,-4.65,-14252.11000000003,False,False,False,2.0,0,54.0,0.9179150013761012,3.8358300027522025,207,5,0.15,0.0,4.65
7170,Sunny,7,6,52,52,0.14000000000000012,-14251.97000000003,False,False,False,1.0,0,37.2,0.950212931632136,1.950212931632136,72,5,0.15,3.64,3.5
7171,Sunny,9,0,32,32,1.2799999999999998,-14250.69000000003,False,False,False,1.0,0,32.4,0.0,1.0,32,5,0.15,2.88,1.6
7172,Cloudy,7,3,87,0,-4.8,-14255.490000000029,True,False,False,0.30000000000000004,70,37.2,0.7768698398515702,0.5330609519554711,0,5,0.15,0.0,4.8
7173,Sunny,4,5,146,146,-2.210000000000001,-14257.700000000028,False,True,True,0.1,0,44.4,0.9179150013761012,0.19179150013761015,146,5,0.15,5.84,8.05
7174,Cloudy,1,3,124,27,-6.380000000000001,-14264.080000000027,False,False,False,0.30000000000000004,70,51.6,0.7768698398515702,0.5330609519554711,27,5,0.15,0.27,6.65
7175,Sunny,2,3,60,60,-2.25,-14266.330000000027,False,True,True,0.1,0,49.2,0.7768698398515702,0.17768698398515703,60,5,0.15,1.2,3.45
7176,Sunny,6,0,115,39,-3.41,-14269.740000000027,False,False,True,1.0,0,39.6,0.0,1.0,39,5,0.15,2.34,5.75
7177,Cloudy,11,8,148,14,-7.06,-14276.800000000027,False,False,False,0.30000000000000004,70,24.793388429752067,0.9816843611112658,0.5945053083333798,14,5,0.15,1.54,8.6
7178,Cloudy,11,6,67,24,-1.6099999999999999,-14278.410000000027,False,False,False,0.5,50,24.793388429752067,0.950212931632136,0.975106465816068,24,5,0.15,2.64,4.25
7179,Cloudy,1,0,49,25,-2.2,-14280.610000000028,False,False,False,0.5,50,51.6,0.0,0.5,25,5,0.15,0.25,2.45
7180,Sunny,5,5,61,61,-0.75,-14281.360000000028,False,False,False,1.0,0,42.0,0.9179150013761012,1.9179150013761013,80,5,0.15,3.05,3.8
7181,Cloudy,1,9,64,41,-4.14,-14285.500000000027,False,False,False,0.4,60,51.6,0.9888910034617577,0.7955564013847032,41,5,0.15,0.41,4.55
7182,Sunny,6,7,43,43,-0.6200000000000001,-14286.120000000028,False,False,False,1.0,0,39.6,0.9698026165776815,1.9698026165776814,78,5,0.15,2.58,3.2
7183,Hot,0,3,31,31,-2.0,-14288.120000000028,False,False,False,2.0,0,54.0,0.7768698398515702,3.55373967970314,191,5,0.15,0.0,2.0
7184,Sunny,10,8,4,4,-0.9999999999999999,-14289.120000000028,False,False,True,1.0,0,30.0,0.9816843611112658,1.9816843611112658,59,5,0.15,0.4,1.4
7185,Sunny,11,4,114,46,-1.2400000000000002,-14290.360000000028,False,False,False,1.0,0,24.793388429752067,0.8646647167633873,1.8646647167633872,46,5,0.15,5.06,6.3
7186,Cloudy,5,8,108,0,-6.6000000000000005,-14296.960000000028,True,False,False,0.5,50,42.0,0.9816843611112658,0.9908421805556329,0,5,0.15,0.0,6.6000000000000005
7187,Sunny,8,5,118,66,-1.37,-14298.330000000029,False,False,False,1.0,0,34.8,0.9179150013761012,1.9179150013761013,66,5,0.15,5.28,6.65
7188,Sunny,13,3,15,15,0.75,-14297.580000000029,False,False,False,1.0,0,17.75147928994083,0.7768698398515702,1.77686983985157,31,5,0.15,1.95,1.2
7189,Sunny,11,1,127,0,-6.5,-14304.080000000029,False,True,False,0.1,0,24.793388429752067,0.3934693402873666,0.13934693402873666,0,5,0.15,0.0,6.5
7190,Sunny,2,0,98,49,-3.9200000000000004,-14308.00000000003,False,False,False,1.0,0,49.2,0.0,1.0,49,5,0.15,0.98,4.9
7191,Hot,4,8,23,23,-1.4299999999999997,-14309.43000000003,False,False,False,2.0,0,44.4,0.9816843611112658,3.9633687222225316,175,5,0.15,0.92,2.3499999999999996
7192,Sunny,13,6,55,34,0.77,-14308.660000000029,False,False,False,1.0,0,17.75147928994083,0.950212931632136,1.950212931632136,34,5,0.15,4.42,3.65
7193,Sunny,11,4,35,35,1.5,-14307.160000000029,False,False,True,1.0,0,24.793388429752067,0.8646647167633873,1.8646647167633872,46,5,0.15,3.85,2.35
7194,Sunny,11,0,77,0,-3.85,-14311.01000000003,False,True,False,0.1,0,24.793388429752067,0.0,0.1,0,5,0.15,0.0,3.85
7195,Cloudy,9,5,21,21,0.08999999999999986,-14310.92000000003,False,False,False,0.5,50,32.4,0.9179150013761012,0.9589575006880506,31,5,0.15,1.89,1.8
7196,Hot,12,5,140,79,1.7300000000000004,-14309.19000000003,False,False,False,2.0,0,20.833333333333332,0.9179150013761012,3.8358300027522025,79,5,0.15,9.48,7.75
7197,Sunny,0,6,142,105,-8.0,-14317.19000000003,False,False,False,1.0,0,54.0,0.950212931632136,1.950212931632136,105,5,0.15,0.0,8.0
7198,Hot,5,1,122,117,-0.40000000000000036,-14317.59000000003,False,False,False,2.0,0,42.0,0.3934693402873666,2.786938680574733,117,5,0.15,5.85,6.25
7199,Hot,7,7,43,43,-0.1900000000000004,-14317.78000000003,False,False,False,2.0,0,37.2,0.9698026165776815,3.939605233155363,146,5,0.15,3.01,3.2
7200,Sunny,4,8,132,87,-4.32,-14322.10000000003,False,False,False,1.0,0,44.4,0.9816843611112658,1.9816843611112658,87,5,0.15,3.48,7.8
7201,Hot,6,6,42,42,-0.48,-14322.580000000029,False,False,False,2.0,0,39.6,0.950212931632136,3.900425863264272,154,5,0.15,2.52,3.0
7202,Hot,11,3,84,84,4.59,-14317.990000000029,False,False,False,2.0,0,24.793388429752067,0.7768698398515702,3.55373967970314,88,5,0.15,9.24,4.65
7203,Cloudy,6,1,62,0,-3.25,-14321.240000000029,True,False,False,0.5,50,39.6,0.3934693402873666,0.6967346701436833,0,5,0.15,0.0,3.25
7204,Sunny,9,5,135,62,-1.92,-14323.160000000029,False,False,False,1.0,0,32.4,0.9179150013761012,1.9179150013761013,62,5,0.15,5.58,7.5
7205,Sunny,2,0,133,0,-6.65,-14329.810000000029,False,True,False,0.1,0,49.2,0.0,0.1,0,5,0.15,0.0,6.65
7206,Sunny,13,3,88,31,-0.8200000000000003,-14330.630000000028,False,False,True,1.0,0,17.75147928994083,0.7768698398515702,1.77686983985157,31,5,0.15,4.03,4.8500000000000005
7207,Cloudy,4,5,138,51,-5.61,-14336.240000000029,False,False,False,0.6,40,44.4,0.9179150013761012,1.1507490008256607,51,5,0.15,2.04,7.65
7208,Cloudy,13,1,55,14,-1.0799999999999998,-14337.320000000029,False,False,False,0.6,40,17.75147928994083,0.3934693402873666,0.83608160417242,14,5,0.15,1.82,2.9
7209,Sunny,1,0,145,51,-6.74,-14344.060000000029,False,False,False,1.0,0,51.6,0.0,1.0,51,5,0.15,0.51,7.25
7210,Hot,11,9,112,98,3.83,-14340.230000000029,False,False,False,2.0,0,24.793388429752067,0.9888910034617577,3.9777820069235155,98,5,0.15,10.78,6.949999999999999
