Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,MarketingFactor,DemandMultiplier,AdjDemand,ChanceOfRain,BaseDemand,CostPerGlass,CostPerSign,Income,Expenses
7290,Sunny,6,4,57,57,-0.03000000000000025,2175.899999999994,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,3.42,3.45
7291,Hot,11,5,136,95,2.8999999999999995,2178.7999999999943,False,False,False,2.0,1.9179150013761013,3.8358300027522025,95,0,24.793388429752067,5,0.15,10.45,7.55
7292,Sunny,9,1,44,44,1.6099999999999999,2180.4099999999944,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,3.96,2.35
7293,Sunny,8,3,47,47,0.96,2181.3699999999944,False,False,True,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.76,2.8
7294,Cloudy,8,2,79,0,-4.25,2177.1199999999944,True,False,False,0.7,1.6321205588285577,1.1424843911799902,0,30,34.8,5,0.15,0.0,4.25
7295,Cloudy,7,0,17,11,-0.07999999999999996,2177.0399999999945,False,False,False,0.30000000000000004,1.0,0.30000000000000004,11,70,37.2,5,0.15,0.77,0.85
7296,Sunny,9,4,51,0,-3.15,2173.8899999999944,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,32.4,5,0.15,0.0,3.15
7297,Sunny,7,0,54,37,-0.11000000000000032,2173.7799999999943,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.7
7298,Cloudy,9,0,6,6,0.24000000000000005,2174.019999999994,False,False,False,0.7,1.0,0.7,22,30,32.4,5,0.15,0.54,0.3
7299,Sunny,7,1,48,48,0.81,2174.829999999994,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.36,2.55
7300,Cloudy,7,0,24,22,0.3400000000000001,2175.169999999994,False,False,False,0.6,1.0,0.6,22,40,37.2,5,0.15,1.54,1.2
7301,Sunny,7,4,43,43,0.2599999999999998,2175.4299999999944,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.01,2.75
7302,Cloudy,9,3,58,34,-0.2899999999999996,2175.1399999999944,False,False,False,0.6,1.77686983985157,1.066121903910942,34,40,32.4,5,0.15,3.06,3.3499999999999996
7303,Sunny,8,2,40,0,-2.3,2172.8399999999942,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,34.8,5,0.15,0.0,2.3
7304,Cloudy,8,3,25,24,0.21999999999999997,2173.059999999994,False,False,False,0.4,1.77686983985157,0.7107479359406281,24,60,34.8,5,0.15,1.92,1.7
7305,Sunny,9,0,49,32,0.4299999999999997,2173.489999999994,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.45
7306,Sunny,11,3,53,44,1.7400000000000002,2175.2299999999937,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.84,3.0999999999999996
7307,Sunny,7,1,58,0,-3.05,2172.1799999999935,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,37.2,5,0.15,0.0,3.05
7308,Sunny,10,3,45,45,1.7999999999999998,2173.9799999999937,False,False,False,1.0,1.77686983985157,1.77686983985157,53,0,30.0,5,0.15,4.5,2.7
7309,Sunny,11,2,46,0,-2.5999999999999996,2171.3799999999937,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,24.793388429752067,5,0.15,0.0,2.5999999999999996
7310,Cloudy,8,2,56,17,-1.7399999999999995,2169.639999999994,False,False,False,0.30000000000000004,1.6321205588285577,0.4896361676485674,17,70,34.8,5,0.15,1.36,3.0999999999999996
7311,Sunny,6,4,40,40,-0.20000000000000018,2169.439999999994,False,False,True,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,2.4,2.6
7312,Hot,8,3,92,92,2.3100000000000005,2171.749999999994,False,False,False,2.0,1.77686983985157,3.55373967970314,123,0,34.8,5,0.15,7.36,5.05
7313,Sunny,6,4,44,44,-0.16000000000000014,2171.5899999999942,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,2.64,2.8000000000000003
7314,Sunny,7,3,52,52,0.5900000000000003,2172.1799999999944,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.64,3.05
7315,Hot,9,6,64,64,1.6600000000000001,2173.8399999999942,False,False,False,2.0,1.950212931632136,3.900425863264272,126,0,32.4,5,0.15,5.76,4.1
7316,Sunny,6,4,55,0,-3.35,2170.4899999999943,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,39.6,5,0.15,0.0,3.35
7317,Sunny,11,2,55,40,1.3500000000000005,2171.8399999999942,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.05
7318,Hot,9,4,157,120,2.3500000000000014,2174.189999999994,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,10.8,8.45
7319,Sunny,8,3,51,51,1.08,2175.269999999994,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,4.08,3.0
7320,Sunny,8,5,40,40,0.4500000000000002,2175.719999999994,False,False,False,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,3.2,2.75
7321,Sunny,7,3,51,51,0.5699999999999998,2176.289999999994,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.57,3.0
7322,Hot,9,5,68,68,1.9699999999999998,2178.259999999994,False,False,False,2.0,1.9179150013761013,3.8358300027522025,124,0,32.4,5,0.15,6.12,4.15
7323,Sunny,7,2,42,42,0.54,2178.799999999994,False,False,True,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,2.94,2.4
7324,Sunny,9,4,47,0,-2.95,2175.849999999994,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,32.4,5,0.15,0.0,2.95
7325,Sunny,7,2,58,58,0.8599999999999999,2176.709999999994,False,False,False,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,4.06,3.1999999999999997
7326,Cloudy,8,2,53,34,-0.22999999999999954,2176.479999999994,False,False,False,0.6,1.6321205588285577,0.9792723352971345,34,40,34.8,5,0.15,2.72,2.9499999999999997
7327,Hot,14,0,121,30,-1.8499999999999996,2174.629999999994,False,False,False,2.0,1.0,2.0,30,0,15.306122448979592,5,0.15,4.2,6.05
7328,Sunny,11,0,57,24,-0.20999999999999996,2174.419999999994,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.85
7329,Hot,12,5,152,79,1.1300000000000008,2175.5499999999943,False,False,False,2.0,1.9179150013761013,3.8358300027522025,79,0,20.833333333333332,5,0.15,9.48,8.35
7330,Sunny,10,2,43,43,1.85,2177.399999999994,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.3,2.4499999999999997
7331,Sunny,6,1,53,53,0.38000000000000034,2177.7799999999943,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,3.18,2.8
7332,Cloudy,7,2,37,18,-0.8899999999999999,2176.8899999999944,False,False,False,0.30000000000000004,1.6321205588285577,0.4896361676485674,18,70,37.2,5,0.15,1.26,2.15
7333,Sunny,11,5,48,0,-3.15,2173.7399999999943,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,24.793388429752067,5,0.15,0.0,3.15
7334,Sunny,7,0,55,37,-0.16000000000000014,2173.5799999999945,False,False,True,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.75
7335,Cloudy,7,1,33,15,-0.7499999999999998,2172.8299999999945,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,15,70,37.2,5,0.15,1.05,1.7999999999999998
7336,Sunny,7,2,58,58,0.8599999999999999,2173.6899999999946,False,False,False,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,4.06,3.1999999999999997
7337,Hot,14,4,70,57,3.880000000000001,2177.5699999999947,False,False,False,2.0,1.8646647167633872,3.7293294335267744,57,0,15.306122448979592,5,0.15,7.98,4.1
7338,Cloudy,8,2,59,22,-1.49,2176.079999999995,False,False,False,0.4,1.6321205588285577,0.6528482235314231,22,60,34.8,5,0.15,1.76,3.25
7339,Sunny,11,3,55,0,-3.2,2172.879999999995,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,24.793388429752067,5,0.15,0.0,3.2
7340,Sunny,11,2,56,40,1.3000000000000007,2174.1799999999953,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.0999999999999996
7341,Sunny,11,3,57,44,1.54,2175.7199999999953,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.84,3.3
7342,Hot,8,3,130,123,2.8899999999999997,2178.609999999995,False,False,False,2.0,1.77686983985157,3.55373967970314,123,0,34.8,5,0.15,9.84,6.95
7343,Hot,10,4,159,111,2.549999999999999,2181.1599999999953,False,False,False,2.0,1.8646647167633872,3.7293294335267744,111,0,30.0,5,0.15,11.1,8.55
7344,Hot,14,3,73,54,3.46,2184.6199999999953,False,False,False,2.0,1.77686983985157,3.55373967970314,54,0,15.306122448979592,5,0.15,7.56,4.1
7345,Hot,14,2,60,49,3.5600000000000005,2188.1799999999953,False,False,False,2.0,1.6321205588285577,3.2642411176571153,49,0,15.306122448979592,5,0.15,6.86,3.3
7346,Sunny,9,3,52,0,-3.05,2185.129999999995,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,32.4,5,0.15,0.0,3.05
7347,Sunny,6,1,59,55,0.19999999999999973,2185.329999999995,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,3.3,3.1
7348,Sunny,10,2,56,48,1.7000000000000002,2187.0299999999947,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,3.0999999999999996
7349,Sunny,6,3,53,0,-3.0999999999999996,2183.929999999995,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,39.6,5,0.15,0.0,3.0999999999999996
7350,Cloudy,6,2,30,25,-0.30000000000000004,2183.6299999999947,False,False,False,0.4,1.6321205588285577,0.6528482235314231,25,60,39.6,5,0.15,1.5,1.8
7351,Sunny,11,3,45,44,2.1399999999999997,2185.7699999999945,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.84,2.7
7352,Sunny,10,0,42,30,0.8999999999999999,2186.6699999999946,False,False,False,1.0,1.0,1.0,30,0,30.0,5,0.15,3.0,2.1
7353,Hot,6,0,78,78,0.7799999999999998,2187.449999999995,False,False,False,2.0,1.0,2.0,79,0,39.6,5,0.15,4.68,3.9
7354,Hot,12,3,148,74,1.0300000000000002,2188.479999999995,False,False,False,2.0,1.77686983985157,3.55373967970314,74,0,20.833333333333332,5,0.15,8.88,7.8500000000000005
7355,Sunny,11,1,55,0,-2.9,2185.579999999995,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,24.793388429752067,5,0.15,0.0,2.9
7356,Sunny,7,4,56,56,0.52,2186.099999999995,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.92,3.4
7357,Sunny,8,0,57,0,-2.85,2183.249999999995,False,True,False,0.1,1.0,0.1,0,0,34.8,5,0.15,0.0,2.85
7358,Sunny,6,2,51,51,0.2100000000000004,2183.459999999995,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,3.06,2.8499999999999996
7359,Sunny,6,3,57,0,-3.3,2180.159999999995,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,39.6,5,0.15,0.0,3.3
7360,Sunny,9,0,59,32,-0.07000000000000028,2180.0899999999947,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.95
7361,Sunny,10,3,41,0,-2.5,2177.5899999999947,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,30.0,5,0.15,0.0,2.5
7362,Sunny,8,2,47,47,1.1099999999999999,2178.699999999995,False,False,False,1.0,1.6321205588285577,1.6321205588285577,56,0,34.8,5,0.15,3.76,2.65
7363,Sunny,7,4,50,0,-3.1,2175.599999999995,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,37.2,5,0.15,0.0,3.1
7364,Cloudy,8,2,26,26,0.48,2176.079999999995,False,False,False,0.6,1.6321205588285577,0.9792723352971345,34,40,34.8,5,0.15,2.08,1.6
7365,Sunny,11,4,57,46,1.6099999999999994,2177.689999999995,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,5.06,3.45
7366,Cloudy,9,1,34,13,-0.6799999999999999,2177.009999999995,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,13,70,32.4,5,0.15,1.17,1.8499999999999999
7367,Hot,13,2,74,57,3.41,2180.419999999995,False,False,False,2.0,1.6321205588285577,3.2642411176571153,57,0,17.75147928994083,5,0.15,7.41,4.0
7368,Cloudy,8,2,59,0,-3.25,2177.169999999995,True,False,False,0.4,1.6321205588285577,0.6528482235314231,0,60,34.8,5,0.15,0.0,3.25
7369,Cloudy,6,3,37,37,-0.07999999999999963,2177.089999999995,False,False,False,0.6,1.77686983985157,1.066121903910942,42,40,39.6,5,0.15,2.22,2.3
7370,Sunny,11,4,51,46,1.9099999999999997,2178.999999999995,False,False,True,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,5.06,3.15
7371,Hot,8,7,76,76,1.2300000000000004,2180.229999999995,False,False,False,2.0,1.9698026165776814,3.939605233155363,137,0,34.8,5,0.15,6.08,4.85
7372,Cloudy,6,2,42,0,-2.4,2177.829999999995,True,False,False,0.4,1.6321205588285577,0.6528482235314231,0,60,39.6,5,0.15,0.0,2.4
7373,Sunny,8,5,48,0,-3.15,2174.679999999995,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,34.8,5,0.15,0.0,3.15
7374,Cloudy,9,0,23,0,-1.15,2173.5299999999947,True,False,False,0.7,1.0,0.7,0,30,32.4,5,0.15,0.0,1.15
7375,Sunny,8,0,50,34,0.2200000000000002,2173.7499999999945,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.5
7376,Sunny,9,4,42,42,1.0799999999999996,2174.8299999999945,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,3.78,2.7
7377,Sunny,6,3,49,49,0.03999999999999959,2174.8699999999944,False,False,True,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,2.94,2.9000000000000004
7378,Cloudy,7,2,53,30,-0.8499999999999996,2174.0199999999945,False,False,False,0.5,1.6321205588285577,0.8160602794142788,30,50,37.2,5,0.15,2.1,2.9499999999999997
7379,Sunny,9,2,40,40,1.3000000000000003,2175.3199999999947,False,False,False,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,3.6,2.3
7380,Hot,7,6,125,125,1.5999999999999996,2176.9199999999946,False,False,False,2.0,1.950212931632136,3.900425863264272,145,0,37.2,5,0.15,8.75,7.15
7381,Sunny,7,4,48,48,0.3599999999999999,2177.2799999999947,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.36,3.0
7382,Sunny,6,4,53,53,-0.06999999999999984,2177.2099999999946,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,3.18,3.25
7383,Sunny,8,4,54,0,-3.3000000000000003,2173.9099999999944,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,34.8,5,0.15,0.0,3.3000000000000003
7384,Hot,12,6,139,81,1.870000000000001,2175.7799999999943,False,False,False,2.0,1.950212931632136,3.900425863264272,81,0,20.833333333333332,5,0.15,9.72,7.85
7385,Sunny,8,3,54,54,1.17,2176.9499999999944,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,4.32,3.1500000000000004
7386,Hot,8,3,91,91,2.2800000000000002,2179.2299999999946,False,False,False,2.0,1.77686983985157,3.55373967970314,123,0,34.8,5,0.15,7.28,5.0
7387,Sunny,9,3,41,41,1.19,2180.4199999999946,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,3.69,2.5
7388,Sunny,10,4,43,0,-2.75,2177.6699999999946,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,30.0,5,0.15,0.0,2.75
7389,Hot,12,7,75,75,4.2,2181.8699999999944,False,False,False,2.0,1.9698026165776814,3.939605233155363,82,0,20.833333333333332,5,0.15,9.0,4.8
7390,Sunny,9,0,51,32,0.33000000000000007,2182.1999999999944,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.55
7391,Cloudy,9,3,40,0,-2.45,2179.7499999999945,True,False,False,0.7,1.77686983985157,1.243808887896099,0,30,32.4,5,0.15,0.0,2.45
7392,Sunny,8,1,47,47,1.2599999999999998,2181.0099999999948,False,False,False,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.76,2.5
7393,Sunny,9,1,57,45,1.0499999999999998,2182.059999999995,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,3.0
7394,Cloudy,8,2,73,17,-2.59,2179.469999999995,False,False,False,0.30000000000000004,1.6321205588285577,0.4896361676485674,17,70,34.8,5,0.15,1.36,3.9499999999999997
7395,Sunny,10,1,49,41,1.4999999999999996,2180.969999999995,False,False,True,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,2.6
7396,Sunny,11,3,43,43,2.130000000000001,2183.099999999995,False,False,True,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.73,2.5999999999999996
7397,Sunny,9,3,54,54,1.71,2184.809999999995,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.86,3.1500000000000004
7398,Sunny,7,3,59,0,-3.4000000000000004,2181.409999999995,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,37.2,5,0.15,0.0,3.4000000000000004
7399,Sunny,10,2,48,48,2.1,2183.5099999999948,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,2.6999999999999997
7400,Hot,6,4,147,147,0.870000000000001,2184.3799999999947,False,False,False,2.0,1.8646647167633872,3.7293294335267744,147,0,39.6,5,0.15,8.82,7.949999999999999
7401,Sunny,8,3,52,52,1.1100000000000003,2185.489999999995,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,4.16,3.05
7402,Hot,9,2,108,105,3.749999999999999,2189.239999999995,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,9.45,5.7
7403,Sunny,9,3,44,44,1.3099999999999996,2190.5499999999947,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,3.96,2.6500000000000004
7404,Sunny,6,2,49,49,0.18999999999999995,2190.739999999995,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,2.94,2.75
7405,Sunny,6,0,58,0,-2.9,2187.8399999999947,False,True,False,0.1,1.0,0.1,0,0,39.6,5,0.15,0.0,2.9
7406,Hot,10,4,112,111,4.9,2192.739999999995,False,False,False,2.0,1.8646647167633872,3.7293294335267744,111,0,30.0,5,0.15,11.1,6.199999999999999
7407,Cloudy,8,0,7,7,0.21000000000000008,2192.949999999995,False,False,False,0.7,1.0,0.7,24,30,34.8,5,0.15,0.56,0.35
7408,Sunny,7,4,41,41,0.2200000000000002,2193.1699999999946,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,2.87,2.65
7409,Cloudy,7,0,10,10,0.19999999999999996,2193.3699999999944,False,False,False,0.7,1.0,0.7,26,30,37.2,5,0.15,0.7,0.5
7410,Sunny,11,0,42,24,0.54,2193.9099999999944,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.1
7411,Hot,14,6,89,59,2.91,2196.8199999999943,False,False,False,2.0,1.950212931632136,3.900425863264272,59,0,15.306122448979592,5,0.15,8.26,5.35
7412,Sunny,8,2,40,0,-2.3,2194.519999999994,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,34.8,5,0.15,0.0,2.3
7413,Cloudy,7,2,78,0,-4.2,2190.3199999999943,True,False,False,0.4,1.6321205588285577,0.6528482235314231,0,60,37.2,5,0.15,0.0,4.2
7414,Cloudy,6,2,38,0,-2.1999999999999997,2188.1199999999944,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,39.6,5,0.15,0.0,2.1999999999999997
7415,Sunny,11,4,41,41,1.8599999999999999,2189.9799999999946,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,4.51,2.65
7416,Cloudy,7,0,32,18,-0.3400000000000001,2189.6399999999944,False,False,False,0.5,1.0,0.5,18,50,37.2,5,0.15,1.26,1.6
7417,Sunny,7,1,41,41,0.6700000000000004,2190.3099999999945,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,2.87,2.1999999999999997
7418,Sunny,9,0,56,32,0.08000000000000007,2190.3899999999944,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.8
7419,Hot,13,6,123,69,1.92,2192.3099999999945,False,False,False,2.0,1.950212931632136,3.900425863264272,69,0,17.75147928994083,5,0.15,8.97,7.050000000000001
7420,Sunny,11,0,43,24,0.4900000000000002,2192.7999999999943,False,False,True,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.15
7421,Sunny,11,5,41,41,1.71,2194.5099999999943,False,False,False,1.0,1.9179150013761013,1.9179150013761013,47,0,24.793388429752067,5,0.15,4.51,2.8
7422,Cloudy,9,3,46,34,0.31000000000000005,2194.8199999999943,False,False,False,0.6,1.77686983985157,1.066121903910942,34,40,32.4,5,0.15,3.06,2.75
7423,Sunny,6,0,44,39,0.13999999999999968,2194.959999999994,False,False,False,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.2
7424,Sunny,9,5,40,40,0.8500000000000001,2195.809999999994,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,3.6,2.75
7425,Sunny,10,4,53,53,2.05,2197.859999999994,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.3,3.25
7426,Sunny,8,1,58,48,0.79,2198.649999999994,False,False,False,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.84,3.05
7427,Sunny,9,5,58,0,-3.65,2194.999999999994,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,32.4,5,0.15,0.0,3.65
7428,Hot,9,4,135,120,3.450000000000001,2198.449999999994,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,10.8,7.35
7429,Sunny,10,4,59,55,1.9499999999999997,2200.3999999999937,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.5,3.5500000000000003
7430,Sunny,7,5,46,0,-3.05,2197.3499999999935,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,37.2,5,0.15,0.0,3.05
7431,Hot,14,7,152,60,-0.25,2197.0999999999935,False,False,False,2.0,1.9698026165776814,3.939605233155363,60,0,15.306122448979592,5,0.15,8.4,8.65
7432,Cloudy,6,1,6,0,-0.44999999999999996,2196.6499999999937,True,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,0,70,39.6,5,0.15,0.0,0.44999999999999996
7433,Sunny,11,5,42,42,1.77,2198.4199999999937,False,False,False,1.0,1.9179150013761013,1.9179150013761013,47,0,24.793388429752067,5,0.15,4.62,2.85
7434,Hot,11,0,52,49,2.7899999999999996,2201.2099999999937,False,False,False,2.0,1.0,2.0,49,0,24.793388429752067,5,0.15,5.39,2.6
7435,Cloudy,9,2,57,0,-3.15,2198.0599999999936,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,32.4,5,0.15,0.0,3.15
7436,Hot,14,7,82,60,3.250000000000001,2201.3099999999936,False,False,False,2.0,1.9698026165776814,3.939605233155363,60,0,15.306122448979592,5,0.15,8.4,5.1499999999999995
7437,Sunny,9,2,44,44,1.46,2202.7699999999936,False,False,False,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,3.96,2.5
7438,Cloudy,9,3,69,28,-1.3800000000000003,2201.3899999999935,False,False,False,0.5,1.77686983985157,0.888434919925785,28,50,32.4,5,0.15,2.52,3.9000000000000004
7439,Sunny,10,0,54,30,0.2999999999999998,2201.6899999999937,False,False,False,1.0,1.0,1.0,30,0,30.0,5,0.15,3.0,2.7
7440,Sunny,6,2,58,0,-3.1999999999999997,2198.489999999994,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,39.6,5,0.15,0.0,3.1999999999999997
